2016-03-03 20:57:01	Start
2016-03-03 20:57:13	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
2.137	0.873001	4.404449	7.953003	9.132993	0.652	4.040	9.994	10.828
2.162	0.958694	4.840057	8.569519	9.888473	0.762	4.200	9.026	10.014
2.177	0.989639	4.968597	9.897766	11.118998	0.869	4.522	8.887	10.020
2.197	1.111038	4.423492	10.519043	11.465250	0.983	4.659	9.235	10.401
2.230	1.144363	3.766510	10.211975	10.944432	1.051	4.500	9.800	10.854
2.235	0.922989	3.116669	8.886108	9.461948	1.042	4.069	9.879	10.748
2.262	0.539749	2.916718	7.819702	8.363391	0.930	3.556	9.359	10.059
2.276	0.127945	3.149994	7.103210	7.771385	0.684	3.237	8.505	9.135
2.295	-0.007736	3.380890	6.496216	7.323339	0.396	3.141	7.576	8.230
2.315	0.097000	3.711761	6.074890	7.119752	0.189	3.290	6.874	7.644
2.336	0.244583	3.837921	5.877319	7.023698	0.115	3.520	6.388	7.310
2.361	0.351700	3.930756	6.274841	7.412703	0.171	3.715	6.181	7.220
2.376	0.327896	3.997406	6.765198	7.864774	0.255	3.869	6.248	7.355
2.396	0.408829	3.985504	7.734009	8.710125	0.333	3.938	6.663	7.753
2.420	0.554031	3.964081	7.993469	8.939599	0.411	3.969	7.192	8.232
2.439	0.649246	4.037872	8.229126	9.189366	0.485	3.996	7.680	8.676
2.463	0.715897	4.354462	8.543335	9.615738	0.582	4.085	8.125	9.114
2.477	0.734940	4.680573	8.867065	10.053494	0.664	4.259	8.408	9.450
2.501	0.601639	4.944794	9.183655	10.447606	0.675	4.504	8.706	9.827
2.518	0.482620	5.082855	9.009888	10.355984	0.634	4.766	8.901	10.118
2.542	0.277908	5.228058	9.231262	10.612541	0.524	4.984	9.073	10.367
2.568	0.051773	5.230438	9.297913	10.668240	0.353	5.122	9.181	10.521
2.577	-0.107712	5.223297	9.873962	11.170925	0.176	5.191	9.353	10.702
2.597	-0.055344	5.554169	10.330994	11.729505	0.042	5.309	9.684	11.045
2.623	-0.188644	5.066193	13.256470	14.192811	-0.075	5.269	10.690	11.940
2.643	-0.088669	4.178314	13.692078	14.315696	-0.110	5.005	11.788	12.852
2.672	0.004166	3.259491	10.785645	11.267406	-0.082	4.515	12.016	12.876
2.678	-0.279099	3.088104	8.129150	8.700423	-0.138	3.898	11.466	12.119
2.698	-0.743271	3.599884	7.505493	8.357275	-0.277	3.531	10.028	10.660
2.718	-1.036057	4.437775	7.767334	9.005484	-0.514	3.596	8.547	9.333
2.744	-1.128891	4.859100	8.517151	9.870518	-0.797	3.996	7.980	8.983
2.765	-1.038437	4.832916	9.024170	10.289367	-0.987	4.432	8.204	9.381
2.779	-0.840866	4.337799	9.450256	10.432205	-1.011	4.617	8.690	9.899
2.799	-0.621872	3.811737	8.997986	9.791824	-0.908	4.460	8.997	10.096
2.827	-0.533798	3.642731	8.048218	8.850324	-0.759	4.156	8.880	9.841
2.855	-0.336227	3.826019	7.729248	8.630918	-0.583	3.905	8.556	9.426
2.859	-0.038681	4.030731	7.150818	8.208683	-0.383	3.828	7.982	8.870
2.888	0.173172	4.218781	6.520020	7.767802	-0.184	3.930	7.362	8.364
2.924	0.380264	4.221161	6.355774	7.639284	0.045	4.074	6.939	8.062
2.927	0.423111	4.242584	6.248657	7.564672	0.234	4.178	6.569	7.795
2.979	0.413589	4.140228	6.412903	7.644467	0.348	4.206	6.384	7.654
2.982	0.182693	4.264008	6.772339	8.004980	0.350	4.217	6.447	7.713
2.984	-0.079147	4.387787	7.167480	8.404268	0.235	4.259	6.650	7.905
3.032	-0.307663	4.563934	7.326965	8.637625	0.052	4.339	6.920	8.173
3.035	-0.274338	4.813873	7.524536	8.936850	-0.120	4.507	7.198	8.496
3.040	-0.390976	5.068573	7.879211	9.376848	-0.263	4.709	7.475	8.839
3.082	-0.488571	5.211395	8.243408	9.764790	-0.365	4.914	7.744	9.179
3.084	-0.390976	5.080475	8.072021	9.545765	-0.386	5.044	7.930	9.406
3.143	0.577835	4.937653	8.126770	9.526736	-0.173	5.075	8.080	9.554
3.148	0.425491	5.354218	9.914429	11.275841	0.031	5.146	8.589	10.028
3.153	-0.067245	6.001678	13.175537	14.478240	0.136	5.344	9.822	11.207
3.216	-0.333847	5.627960	14.834656	15.869858	0.151	5.480	11.513	12.788
3.224	-0.348129	4.637726	13.887268	14.645338	-0.081	5.405	12.953	14.067
3.227	-0.343369	3.528473	11.492615	12.026979	-0.273	4.949	13.348	14.255
3.230	-0.081528	3.604645	9.062256	9.753183	-0.277	4.350	12.319	13.074
3.268	0.404068	4.249725	7.960144	9.032570	-0.092	4.005	10.601	11.365
3.270	0.656387	5.104279	8.202942	9.683634	0.159	4.122	9.179	10.124
3.316	0.782547	5.335175	9.012268	10.502259	0.440	4.573	8.559	9.743
3.318	0.858719	4.942413	8.950378	10.260318	0.675	4.908	8.531	9.870
3.322	0.813492	4.106903	8.636169	9.597492	0.778	4.872	8.700	10.011
