2016-03-03 21:23:40	Start
2016-03-03 21:23:59	End


Time (s)	X	Y	Z	|V|	MAx	MAy	MAz	MAv
2.447	0.746991	8.255207	0.881066	8.335630	0.984	8.631	0.661	8.718
2.464	0.660800	8.532935	0.881066	8.603715	0.852	8.449	0.819	8.534
2.483	0.718261	8.820239	1.053449	8.911917	0.757	8.480	0.917	8.564
2.501	0.890643	8.868123	1.244985	8.999269	0.754	8.619	1.015	8.713
2.521	1.063026	8.839393	1.312023	8.999238	0.833	8.765	1.123	8.879
2.545	1.168370	8.791509	1.493982	8.993759	0.960	8.830	1.276	8.976
2.562	1.264138	8.801085	1.608904	9.035802	1.097	8.825	1.415	9.007
2.580	1.292869	8.935161	1.637634	9.175536	1.197	8.842	1.513	9.051
2.599	1.254562	9.011775	1.714248	9.258761	1.245	8.885	1.614	9.116
2.621	1.149217	8.954314	1.695095	9.185521	1.240	8.926	1.664	9.164
2.641	1.091756	8.858546	1.723825	9.090508	1.197	8.940	1.693	9.178
2.661	1.063026	8.676587	1.704672	8.906127	1.140	8.875	1.709	9.110
2.678	1.043872	8.523358	1.628057	8.740016	1.087	8.753	1.688	8.981
2.696	1.101333	8.532935	1.561020	8.744181	1.075	8.648	1.654	8.870
2.717	1.177947	8.599973	1.742979	8.853534	1.097	8.583	1.659	8.811
2.735	1.235408	8.714894	1.541866	8.936048	1.140	8.593	1.618	8.818
2.755	1.244985	8.887277	1.446098	9.089823	1.190	8.684	1.573	8.906
2.776	1.187524	9.165004	1.513135	9.364672	1.211	8.842	1.561	9.061
2.794	1.158794	9.481039	1.666364	9.695859	1.207	9.062	1.542	9.272
2.813	1.206678	9.653421	1.723825	9.880090	1.199	9.297	1.587	9.508
2.834	1.110910	9.864111	1.867477	10.100608	1.166	9.541	1.693	9.760
2.853	0.957681	10.151415	1.944092	10.380167	1.109	9.787	1.800	10.014
2.872	0.814029	10.601525	1.991976	10.817715	1.022	10.068	1.882	10.295
2.892	0.861913	11.635820	1.599327	11.776802	0.936	10.563	1.851	10.769
2.911	1.187524	12.028469	2.145205	12.275837	0.955	11.104	1.920	11.313
2.933	0.833182	12.181698	1.015141	12.252285	0.924	11.612	1.688	11.781
2.954	0.718261	11.827356	1.130063	11.902911	0.900	11.918	1.472	12.052
2.975	0.651223	11.645397	0.354342	11.668973	0.848	11.921	1.161	12.025
2.991	0.354342	11.779472	0.000000	11.784801	0.639	11.858	0.625	11.902
3.010	-0.076614	11.176133	-0.076614	11.176658	0.412	11.607	0.352	11.633
3.028	-0.861913	9.797073	-0.804452	9.867760	0.017	11.100	-0.132	11.125
3.049	-1.177947	8.226477	-1.235408	8.401709	-0.441	10.245	-0.529	10.308
3.070	-1.369483	7.144298	-1.589750	7.446058	-0.871	9.086	-0.927	9.223
3.088	-1.474828	7.211336	-1.264138	7.468368	-1.221	8.095	-1.223	8.296
3.107	-1.120486	8.283937	-0.469264	8.372534	-1.286	7.717	-1.140	7.922
3.126	-0.679953	9.337387	-0.536301	9.377460	-1.161	7.994	-0.965	8.166
3.146	-0.296881	9.969456	-1.101333	10.034496	-0.893	8.701	-0.843	8.813
3.166	-0.229843	10.141838	-0.699107	10.168503	-0.582	9.433	-0.702	9.488
3.187	-0.181959	10.180145	-0.277727	10.185559	-0.347	9.907	-0.654	9.941
3.208	-0.172383	9.940725	-0.201113	9.944254	-0.220	10.058	-0.570	10.083
3.223	-0.191536	9.375694	0.047884	9.377773	-0.194	9.910	-0.283	9.919
3.243	-0.268151	8.820239	0.210690	8.826829	-0.204	9.579	-0.055	9.584
3.262	-0.201113	8.552089	0.440533	8.565789	-0.208	9.172	0.124	9.179
3.283	-0.076614	8.599973	0.497994	8.614720	-0.184	8.837	0.299	8.846
3.302	-0.019154	8.743625	0.488417	8.757276	-0.141	8.679	0.409	8.691
3.325	-0.047884	8.839393	0.488417	8.853006	-0.086	8.684	0.479	8.698
3.343	-0.229843	8.868123	0.507571	8.885610	-0.093	8.763	0.496	8.778
3.365	-0.363919	8.925584	0.660800	8.957407	-0.165	8.844	0.536	8.863
3.382	-0.335188	8.963891	0.718261	8.998866	-0.244	8.899	0.594	8.924
3.401	-0.239420	8.944737	0.823605	8.985765	-0.292	8.926	0.678	8.957
3.419	-0.114922	8.954314	0.967257	9.007138	-0.263	8.947	0.792	8.987
3.441	0.028730	8.954314	0.890643	8.998545	-0.165	8.954	0.850	8.998
3.459	0.134075	8.935161	1.034295	8.995823	-0.048	8.947	0.929	8.997
3.477	0.172383	8.848969	1.130063	8.922501	0.055	8.923	1.006	8.981
3.498	0.181959	8.695741	1.331176	8.798923	0.129	8.859	1.097	8.929
3.516	0.248997	8.638280	1.264138	8.733838	0.184	8.780	1.190	8.863
3.536	0.268151	8.657434	1.436521	8.779901	0.218	8.710	1.290	8.809
3.557	0.210690	8.858546	1.426944	8.975210	0.227	8.713	1.365	8.822
3.576	0.095768	9.097966	1.493982	9.220311	0.206	8.813	1.405	8.927
3.596	0.038307	9.308656	1.541866	9.435565	0.153	8.981	1.475	9.103
3.616	0.057461	9.595961	1.493982	9.711732	0.101	9.215	1.489	9.336
3.634	0.124498	9.864111	1.493982	9.977383	0.079	9.467	1.506	9.586
3.655	0.124498	10.160992	1.532289	10.276632	0.086	9.732	1.516	9.850
3.676	0.143652	10.371682	1.647211	10.502654	0.113	9.998	1.542	10.117
3.698	0.325611	10.553641	1.924938	10.732696	0.180	10.238	1.650	10.372
3.718	0.660800	10.860099	1.580173	10.994333	0.314	10.487	1.671	10.627
3.732	0.976834	11.712435	1.944092	11.912801	0.527	10.874	1.774	11.036
3.751	0.689530	12.028469	1.273715	12.115356	0.663	11.289	1.681	11.439
3.771	0.430956	12.277467	0.201113	12.286675	0.690	11.720	1.250	11.827
3.791	0.497994	12.440272	0.038307	12.450295	0.649	12.115	0.864	12.191
3.810	0.679953	12.382812	-0.450110	12.409632	0.575	12.282	0.266	12.315
3.830	0.775721	11.473015	-0.957681	11.539019	0.596	12.143	-0.292	12.171
3.848	0.785298	9.375694	-1.580173	9.540298	0.685	11.418	-0.737	11.485
3.868	1.005565	7.757214	-1.991976	8.071771	0.812	10.247	-1.245	10.390
3.887	1.465251	7.201759	-1.177947	7.443107	1.008	8.952	-1.427	9.149
3.907	1.810017	7.508216	-0.545878	7.742574	1.267	7.961	-1.324	8.199
3.926	2.346318	8.465898	-0.670376	8.810564	1.657	7.733	-1.097	8.017
3.947	2.260126	9.538500	-0.814029	9.836351	1.970	8.179	-0.802	8.458
3.966	1.685518	10.007763	-0.919373	10.190267	2.025	8.880	-0.737	9.145
3.989	1.120486	10.132261	-1.034295	10.246364	1.853	9.536	-0.860	9.771
4.006	0.842759	9.701305	-0.507571	9.751061	1.477	9.845	-0.819	10.006
4.024	0.746991	9.078813	0.047884	9.109617	1.099	9.730	-0.603	9.824
4.044	0.842759	8.647857	0.239420	8.692122	0.888	9.390	-0.314	9.450
4.064	0.852336	8.437167	0.229843	8.483224	0.821	8.966	0.002	9.009
4.084	0.833182	8.485051	0.248997	8.529495	0.819	8.662	0.192	8.704
4.106	0.852336	8.734048	0.316035	8.781227	0.845	8.576	0.259	8.622
4.129	0.881066	8.896853	0.430956	8.950754	0.855	8.638	0.306	8.686
4.154	0.957681	8.820239	0.536301	8.888273	0.881	8.734	0.383	8.787
4.160	1.187524	8.714894	0.756568	8.827909	0.970	8.792	0.510	8.862
4.181	1.388637	8.561666	0.919373	8.722137	1.104	8.748	0.661	8.847
4.200	1.455675	8.485051	0.938527	8.660018	1.247	8.645	0.788	8.775
4.221	1.417367	8.609550	0.967257	8.778887	1.362	8.593	0.895	8.747
4.239	1.331176	8.839393	0.986411	8.993326	1.398	8.624	0.953	8.789
4.258	1.187524	9.021352	1.120486	9.167906	1.348	8.739	1.003	8.900
4.279	1.053449	9.107543	1.244985	9.252410	1.247	8.894	1.080	9.048
4.297	0.861913	9.078813	1.216254	9.200381	1.109	9.012	1.142	9.154
4.317	0.766145	8.877700	1.302446	9.005381	0.967	9.021	1.221	9.157
4.337	0.775721	8.877700	1.302446	9.006201	0.864	8.985	1.267	9.116
4.356	0.852336	8.944737	1.465251	9.103943	0.814	8.945	1.322	9.079
4.376	0.995988	8.973468	1.493982	9.151344	0.848	8.918	1.391	9.067
4.396	1.063026	9.030929	1.407791	9.201607	0.922	8.957	1.417	9.116
4.415	1.072602	9.069236	1.455675	9.247729	0.996	9.005	1.456	9.176
4.434	1.015141	9.155427	1.628057	9.354300	1.037	9.057	1.496	9.239
4.455	0.976834	9.251195	1.647211	9.447334	1.032	9.127	1.535	9.313
4.474	1.034295	9.481039	1.685518	9.685083	1.025	9.239	1.604	9.434
4.495	1.082179	9.739613	1.800440	9.963571	1.027	9.407	1.690	9.613
4.513	1.110910	10.074800	1.877054	10.308203	1.051	9.637	1.753	9.851
4.532	1.024718	10.342952	1.972822	10.579165	1.063	9.910	1.834	10.134
4.552	0.842759	10.831368	1.589750	10.979804	1.015	10.247	1.810	10.458
4.571	1.149217	11.109096	1.790863	11.311052	1.032	10.590	1.808	10.795
4.591	1.273715	11.674128	1.101333	11.794937	1.073	10.989	1.614	11.166
4.611	1.302446	12.085930	1.110910	12.206563	1.142	11.425	1.398	11.573
4.630	1.120486	12.248735	0.316035	12.303938	1.211	11.779	1.080	11.904
4.655	0.565032	12.267890	-0.296881	12.284483	1.065	12.069	0.558	12.147
4.669	-0.038307	11.367670	-0.651223	11.386372	0.737	11.993	0.120	12.045
4.688	-0.785298	9.921572	-1.321599	10.039965	0.215	11.451	-0.488	11.504
4.707	-1.158794	8.408437	-1.781286	8.672808	-0.354	10.491	-1.013	10.596
4.728	-1.407791	7.393295	-1.742979	7.725326	-0.848	9.273	-1.374	9.456
4.747	-1.465251	7.489063	-1.666364	7.810877	-1.204	8.303	-1.628	8.562
4.770	-1.034295	8.485051	-1.063026	8.613703	-1.267	7.944	-1.563	8.206
4.786	-0.459687	9.414001	-0.909797	9.469026	-1.092	8.195	-1.346	8.405
4.805	-0.153229	10.084377	-1.101333	10.145495	-0.778	8.868	-1.185	9.010
4.825	0.028730	10.342952	-0.842759	10.377269	-0.405	9.582	-0.979	9.651
4.845	0.095768	10.247183	-0.478840	10.258811	-0.122	10.022	-0.833	10.063
4.864	0.162806	9.921572	-0.114922	9.923573	0.034	10.149	-0.634	10.176
4.887	0.162806	9.327810	0.047884	9.329354	0.113	9.960	-0.347	9.972
4.907	0.105345	8.628703	0.000000	8.629347	0.132	9.531	-0.136	9.535
4.928	0.047884	8.178593	0.009577	8.178739	0.120	9.014	-0.014	9.015
4.946	-0.019154	8.101978	0.153229	8.103449	0.074	8.559	0.053	8.560
4.962	-0.095768	8.360553	0.248997	8.364808	0.010	8.317	0.103	8.319
4.982	-0.181959	8.686164	0.268151	8.692207	-0.062	8.332	0.170	8.335
5.005	-0.191536	8.916007	0.306458	8.923328	-0.122	8.516	0.244	8.521
5.022	-0.277727	9.155427	0.363919	9.166865	-0.187	8.780	0.297	8.787
5.048	-0.316035	9.232041	0.325611	9.243186	-0.242	8.997	0.316	9.006
5.060	-0.229843	9.222465	0.488417	9.238248	-0.254	9.131	0.371	9.143
5.079	-0.047884	9.203311	0.737414	9.232931	-0.218	9.203	0.479	9.220
5.098	0.067038	9.193734	0.727837	9.222743	-0.132	9.213	0.570	9.234
5.121	0.210690	9.165004	0.890643	9.210588	0.000	9.196	0.711	9.226
5.140	0.258574	9.117120	0.976834	9.172946	0.122	9.170	0.833	9.210
5.162	0.306458	9.021352	1.005565	9.082393	0.211	9.124	0.900	9.172
5.178	0.373495	8.954314	1.101333	9.029517	0.287	9.064	0.994	9.124
5.196	0.383072	8.954314	1.225831	9.045946	0.330	9.012	1.077	9.083
5.216	0.296881	8.992621	1.273715	9.087229	0.340	8.981	1.152	9.061
